varName,mysqlCategory,varNameCategory,varNameSubCategory,definition,ICD-10,Feature (MySQL),Similar,Combine,naValues,nullReplace,naReplace,varType,varTypeDetailed,varContinuous,varLevels,varLabels,realLabels,varOrdered,tables_hesids,tables_inpatient,tables_inpatientModel03,tables_ver2Cross,tables_ver2Long,tables_ver2Trigger,tables_ver2Future365,tables_parr,tables_parrTrigger,dummy,mysqlVarType,mysqlDefault,mysqlToDo,rank (party::cforest),abs(rank),perc_ratio(abs(rank))
diagRisk_6_Metabolic_freq__90days,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Metabolic syndrome,E88.81,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_7_kidney_freq__90days,Clinical,Diagnosis Group,Digestive System,"liver diseases and cirrhosis, Esophageal varices","K70 to K77, I85",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_8_smoke_extra_freq__90days,Clinical,Diagnosis Group,Other Factors,"Exposure to environmental tobacco smoke, Exposure to tobacco smoke in the perinatal period, History of tobacco use, Occupational exposure to environmental tobacco smoke","Z77, P968, Z878, Z573",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_8_smoke_freq__90days,Clinical,Diagnosis Group,Other Factors,"Exposure to environmental tobacco smoke, Exposure to tobacco smoke in the perinatal period, History of tobacco use, Occupational exposure to environmental tobacco smoke, Tobacco dependence, Tobocco use","Z77.22, P96.81, Z87.891, Z57.31, F17.-, Z72.0",diagRisk_8_smoke_freq,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_9_external_freq__90days,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes","Injury, Poisoning And Certain Other Consequences Of External Causes, Complications of surgical and medical care, not elsewhere classified","S, T",diagRisk_9_external_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_9_external_freq__90days,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes","Injury, Poisoning And Certain Other Consequences Of External Causes, Complications of surgical and medical care, not elsewhere classified","S, T",diagRisk_9_external_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_9_external_freq__90days,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes","Injury, Poisoning And Certain Other Consequences Of External Causes, Complications of surgical and medical care, not elsewhere classified","S, T",diagRisk_9_external_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_9_external_freq__90days,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes","Injury, Poisoning And Certain Other Consequences Of External Causes, Complications of surgical and medical care, not elsewhere classified","S, T",diagRisk_9_external_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
dismeth_deadAlive__90days,Admin.,Admission,Discharge Method,NA,NA,,FALSE,NA,NA,0,NA,numeric,nominal,F,"c(0, 1)","c(0, 1)","c('alive', 'dead')",T,,,,,1,1,1,,,,int(1),0,-,,,
elecdur_elective_avg__90days,Admin.,Waiting Time,General,NA,NA,elecdur_elective_avg,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
elecdur_elective_avg__90days,Admin.,Waiting Time,General,NA,NA,elecdur_elective_avg__90days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
elecdur_elective_avg__90days,Admin.,Waiting Time,General,NA,NA,elecdur_elective_avg__365days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
elecdur_others_avg__90days,Admin.,Waiting Time,General,NA,NA,,FALSE,NA,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
epidur_avgAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_avgAvg__trigger,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,,1,1,1,,,,double(114),0,-,,,
epidur_avgAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_avgAvg__90days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,,1,1,1,,,,double(114),0,-,,,
epidur_avgAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_avgAvg__365days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,,1,1,1,,,,double(114),0,-,,,
epidur_maxAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_maxAvg__trigger,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
epidur_maxAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_maxAvg,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
epidur_maxAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_maxAvg__90days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
epidur_maxAvg__90days,Admin.,Bed Days,General,NA,NA,epidur_maxAvg__365days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
epidurRecoded_max__90days,Admin.,Bed Days,General,NA,NA,epidurRecoded_max__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,1,1,1,,,,int(11),0,-,,,
epidurRecoded_max__90days,Admin.,Bed Days,General,NA,NA,epidurRecoded_max__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,1,1,1,,,,int(11),0,-,,,
epidurRecoded_max__90days,Admin.,Bed Days,General,NA,NA,epidurRecoded_max__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,1,1,1,,,,int(11),0,-,,,
episodeAdmission_freq__90days,Admin.,Admission,Count,NA,NA,episodeAdmission_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeAdmission_freq__90days,Admin.,Admission,Count,NA,NA,episodeAdmission_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeAdmission_freq__90days,Admin.,Admission,Count,NA,NA,episodeAdmission_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeAdmission_freq__90days,Admin.,Admission,Count,NA,NA,episodeAdmission_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeOpertn_freq__90days,Admin.,Hospital,Operation,NA,NA,episodeOpertn_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeOpertn_freq__90days,Admin.,Hospital,Operation,NA,NA,episodeOpertn_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeOpertn_freq__90days,Admin.,Hospital,Operation,NA,NA,episodeOpertn_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
episodeOpertn_freq__90days,Admin.,Hospital,Operation,NA,NA,episodeOpertn_freq__365days,,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
hesid__90days,Admin.,Admission,Source,NA,NA,,,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_mixCareResidential_freq__90days,Admin.,Admission,Source,NA,NA,intmanigRecoded_ordinary_freq,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_ordinary_freq__90days,Admin.,Admission,Source,NA,NA,intmanigRecoded_ordinary_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_ordinary_freq__90days,Admin.,Admission,Source,NA,NA,intmanigRecoded_ordinary_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_ordinary_freq__90days,Admin.,Admission,Source,NA,NA,intmanigRecoded_other_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_other_freq__90days,Admin.,Admission,Source,NA,NA,intmanigRecoded_other_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_other_freq__90days,Admin.,Admission,Source,NA,NA,intmanigRecoded_other_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_other_freq__90days,Admin.,Admission,Source,NA,NA,,TRUE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
intmanigRecoded_regular_freq__90days,Admin.,Speciality,General,NA,NA,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspef_freq1__90days,Admin.,Speciality,Uniques,NA,NA,mainspef_uniques_freq,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspef_uniques_freq__90days,Admin.,Speciality,Uniques,NA,NA,mainspef_uniques_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspef_uniques_freq__90days,Admin.,Speciality,Uniques,NA,NA,mainspef_uniques_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspef_uniques_freq__90days,Admin.,Speciality,Uniques,NA,NA,mainspef_uniques_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspef_uniques_freq__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1__trigger = 15, 1, 0) as mainspefRecoded_freq1_15__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1__trigger = 12, 1, 0) as mainspefRecoded_freq1_12__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1 = 12, 1, 0) as mainspefRecoded_freq1_12",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1 = 15, 1, 0) as mainspefRecoded_freq1_15",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1__trigger = 27, 1, 0) as mainspefRecoded_freq1_27__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1__trigger = 9, 1, 0) as mainspefRecoded_freq1_9__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1__trigger = 10, 1, 0) as mainspefRecoded_freq1_10__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1 = 11, 1, 0) as mainspefRecoded_freq1_11",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1 = 9, 1, 0) as mainspefRecoded_freq1_9",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1__trigger = 11, 1, 0) as mainspefRecoded_freq1_11__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Admin.,Speciality,General,NA,NA,"if(mainspefRecoded_freq1 = 28, 1, 0) as mainspefRecoded_freq1_28",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
mainspefRecoded_freq1__90days,Clinical,Operation Group,"Endocrine, Nutritional and Metabolic",-,-,,TRUE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_1_obesity_freq__90days,Clinical,Operation Group,Circulatory System,-,-,oper_2_heart_freq,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_2_heart_freq__90days,Clinical,Operation Group,Circulatory System,-,-,oper_2_heart_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_2_heart_freq__90days,Clinical,Operation Group,Circulatory System,-,-,oper_2_heart_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_2_heart_freq__90days,Clinical,Operation Group,Genitourinary System,-,-,oper_3_urinary_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_3_urinary_freq__90days,Clinical,Operation Group,Genitourinary System,-,-,oper_3_urinary_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_3_urinary_freq__90days,Clinical,Operation Group,Genitourinary System,-,-,oper_3_urinary_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_3_urinary_freq__90days,Clinical,Operation Group,Other Factors,-,-,,TRUE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
oper_4_radio_freq__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1 = 3, 1, 0) as orgCluster_freq1_3",FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1__trigger = 2, 1, 0) as orgCluster_freq1_1__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1 = 4, 1, 0) as orgCluster_freq1_4",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1__trigger = 3, 1, 0) as orgCluster_freq1_3__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1__trigger = 0, 1, 0) as orgCluster_freq1_0__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1__trigger = 4, 1, 0) as orgCluster_freq1_4__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1__trigger = 5, 1, 0) as orgCluster_freq1_5__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1 = 0, 1, 0) as orgCluster_freq1_0",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1 = 1, 1, 0) as orgCluster_freq1_1",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Admin.,Hospital,Provider,NA,NA,"if(orgCluster_freq1 = 5, 1, 0) as orgCluster_freq1_5",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
orgCluster_freq1__90days,Clinical,Diagnosis Group,Palliative,"Patient admission/encounter solely for administration of chemotherapy, immunotherapy and radiation therapy; Exposure to ionizing radiation; War operations involving nuclear weapons; Military operations involving nuclear weapons; Terrorism involving nuclear weapons; Failure in dosage during surgical and medical care",Z515,,TRUE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
palliativeCare_freq__90days,Admin.,Speciality,Palliative,-,-,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
palliativeMedicine_freq__90days,Admin.,Bed Days,Operation,NA,NA,posopdur_avg__trigger,FALSE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
posopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,posopdur_avg,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
posopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,posopdur_avg__90days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
posopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,posopdur_avg__365days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
posopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,preopdur_avg__trigger,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
preopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,preopdur_avg,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
preopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,preopdur_avg__90days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
preopdur_avg__90days,Admin.,Bed Days,Operation,NA,NA,preopdur_avg__365days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,double(114),0,-,,,
preopdur_avg__90days,Admin.,Geographical,Provider,NA,NA,,TRUE,NA,NA,-1,NA,character,character,F,NA,NA,NA,T,,,,,1,1,1,,,,char(3),0,-,,,
procode3_freq1__90days,Admin.,Admission,Discharge Method,NA,NA,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
procodeMental_freq__90days,Admin.,Hospital,Provider,NA,NA,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(2),0,-,,,
protype_freq1__90days,Admin.,Hospital,Provider,NA,NA,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
protype_independent_freq__90days,Admin.,Admission,Readmission Gap,NA,NA,readmiGap_avg,FALSE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
readmiGap_avg__90days,Admin.,Admission,Readmission Gap,NA,NA,readmiGap_avg__90days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
readmiGap_avg__90days,Admin.,Admission,Readmission Gap,NA,NA,readmiGap_avg__365days,TRUE,-,NA,0,NA,numeric,interval,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
readmiGap_avg__90days,Admin.,Admission,Readmission Gap,NA,NA,readmiGap_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,1,1,1,,,,int(11),0,-,,,
readmiGap_freq__90days,Admin.,Admission,Readmission Gap,NA,NA,readmiGap_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,1,1,1,,,,int(11),0,-,,,
readmiGap_freq__90days,Clinical,Diagnosis Group,Reference,-,-,reference_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,1,,,int(11),0,-,,,
reference_freq__90days,Clinical,Diagnosis Group,Reference,-,-,reference_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,1,,,int(11),0,-,,,
reference_freq__90days,Clinical,Diagnosis Group,Reference,-,-,reference_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,1,,,int(11),0,-,,,
reference_freq__90days,Clinical,Diagnosis Group,Reference,-,-,reference_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,1,,,int(11),0,-,,,
reference_freq__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 9, 1, 0) as rotreatRecoded_freq1_9",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 6, 1, 0) as rotreatRecoded_freq1_6__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 3, 1, 0) as rotreatRecoded_freq1_3__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 6, 1, 0) as rotreatRecoded_freq1_6",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 7, 1, 0) as rotreatRecoded_freq1_7__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 4, 1, 0) as rotreatRecoded_freq1_4",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 2, 1, 0) as rotreatRecoded_freq1_2",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 8, 1, 0) as rotreatRecoded_freq1_8",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 8, 1, 0) as rotreatRecoded_freq1_8__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 7, 1, 0) as rotreatRecoded_freq1_7",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 1, 1, 0) as rotreatRecoded_freq1_1",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 2, 1, 0) as rotreatRecoded_freq1_2__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 5, 1, 0) as rotreatRecoded_freq1_5__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1 = 3, 1, 0) as rotreatRecoded_freq1_3",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
rotreatRecoded_freq1__90days,Admin.,Geographical,Provider,NA,NA,"if(rotreatRecoded_freq1__trigger = 1, 1, 0) as rotreatRecoded_freq1_1__trigger",TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
